pl_name,pl_orbper,pl_rade,st_teff,st_rad,sy_snum,sy_pnum,disc_year,discoverymethod,target_confirmed
HATS-18 b,0.8378434,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,1
Kepler-1615 b,47.31239762,2.4,5670.0,1.62218,1.0,1.0,2016.0,Transit,1
5646.01,2.4277208,6.0694,5999.3,1.93,1.0,1.0,2016.0,Transit,0
Kepler-1133 b,11.55558875,2.4,5368.26,0.908082,1.0,1.0,2016.0,Transit,1
6686.01,4.1661265,14.5365629,5883.0,1.15599,1.0,1.0,2016.0,Transit,0
1520.01,6.1461734,6.96236,6153.0,1.5,1.0,1.0,2016.0,Transit,0
4821.01,5.469359,12.6725,7182.0,1.61,1.0,1.0,2016.0,Transit,0
Gaia-1 b,3.05226855124,12.65581119,5370.0,0.962287,1.0,1.0,2022.0,Transit,1
109.01,2.76676,12.2867389,5346.0,0.984866,1.0,1.0,2016.0,Transit,0
HD 204313 c,34.905,2.4,5776.0,0.95,1.0,3.0,2015.0,Radial Velocity,1
Kepler-60 d,11.8984932,1.76,6200.0,1.448,1.0,3.0,2012.0,Transit,1
5890.01,5.9029732,11.3389,7142.0,1.18,1.0,1.0,2016.0,Transit,0
5351.01,2.8817237,14.306,6182.0,1.64,1.0,1.0,2016.0,Transit,0
Kepler-986 b,56.4349938,2.36,5642.0,0.98,1.0,1.0,2016.0,Transit,1
Kepler-930 b,71.4517775,2.13,6335.0,1.4,1.0,1.0,2016.0,Transit,1
3172.01,3.0031058,16.5290691,6212.0,1.91287,1.0,1.0,2016.0,Transit,0
TrES-3 b,1.306187,14.68379,5650.0,0.8235,1.0,1.0,2007.0,Transit,1
55 Cnc d,5574.2,2.4,5172.0,0.943,2.0,7.0,2002.0,Radial Velocity,1
6474.01,1.6069363,2.4,8753.0,0.95,1.0,1.0,2016.0,Transit,0
2231.01,5.46278,19.5752,5550.5,1.69,1.0,1.0,2016.0,Transit,0
Kepler-1010 b,34.2685741,2.4,5123.0,0.790287,1.0,1.0,2016.0,Transit,1
Kepler-77 b,3.578780551,10.43,5705.0,0.976,1.0,1.0,2013.0,Transit,1
Kepler-1098 b,2.543072855,1.13,5753.0,0.88,1.0,1.0,2016.0,Transit,1
5843.01,4.197866,12.6868,5581.0,1.21,1.0,1.0,2016.0,Transit,0
Kepler-1744 b,37.10064,3.5,5720.0,0.92,1.0,1.0,2021.0,Transit,1
346.01,16.56308,30.0184,6177.0,1.35,1.0,1.0,2016.0,Transit,0
1770.01,1.0924536,6.5935026,6273.0,1.4487799,1.0,1.0,2016.0,Transit,0
Kepler-1531 b,1.138543376,1.27,6522.0,1.528,1.0,1.0,2016.0,Transit,1
K2-3 b,10.05467,1.45,5550.5,0.371,1.0,3.0,2015.0,Transit,1
TOI-1420 b,6.9561063,11.89,5510.0,0.923,1.0,1.0,2023.0,Transit,1
Kepler-66 b,17.81595067,3.065,5786.0,1.017,1.0,1.0,2013.0,Transit,1
HD 215497 b,3.93404,2.4,5113.0,0.95,1.0,2.0,2009.0,Radial Velocity,1
Kepler-1546 b,19.5973988741,2.4,5724.0,0.875867,1.0,1.0,2016.0,Transit,1
6012.01,16.2117629,7.2826036,6119.0,1.18343,1.0,1.0,2016.0,Transit,0
55 Cnc B c,33.747,2.4,3286.0,0.274,2.0,7.0,2025.0,Radial Velocity,1
4306.01,2.7299049,1.3513606,2887.0,0.155498,1.0,1.0,2016.0,Transit,0
K2-350 b,4.163873,1.54,5789.0,1.04,1.0,2.0,2021.0,Transit,1
GJ 1265 b,3.6511,2.4,3236.0,0.192,1.0,1.0,2018.0,Radial Velocity,1
TOI-1437 b,18.84078,2.43471042,5986.0,1.2589,1.0,1.0,2024.0,Transit,1
HD 80869 b,1711.7,2.4,5837.0,1.062,1.0,1.0,2021.0,Radial Velocity,1
TOI-3493 b,8.15948702679,3.37094443,5860.0,1.21151,1.0,1.0,2025.0,Transit,1
HD 14067 b,2850.0,2.4,4846.0,10.7687,1.0,1.0,2014.0,Radial Velocity,1
Kepler-863 b,15.5945923035,2.4,5878.0,1.23527,1.0,1.0,2016.0,Transit,1
Kepler-127 b,14.43577,1.52,6066.19,1.4457,1.0,3.0,2014.0,Transit,1
3768.01,2.1803154,18.3770154,7166.0,1.9933,1.0,1.0,2016.0,Transit,0
2948.01,2.7557652,14.7906,5550.5,1.18,1.0,1.0,2016.0,Transit,0
HD 23472 e,7.9076222,0.969819,4813.0,0.69,1.0,5.0,2022.0,Transit,1
498.01,0.2750478,4.0587998,6218.0,1.3227299,1.0,1.0,2016.0,Transit,0
4822.01,4.4712213,15.8899,7586.0,1.71,1.0,1.0,2016.0,Transit,0
5777.01,6.9171675,2.51967,4208.0,0.67,1.0,1.0,2016.0,Transit,0
HD 72892 b,39.475,2.4,5688.0,1.22,1.0,1.0,2016.0,Radial Velocity,1
Kepler-1313 b,3.8330915,4.3,5371.0,1.59,1.0,1.0,2016.0,Transit,1
3409.01,7.7605254,4.92551,6070.0,1.09,1.0,1.0,2016.0,Transit,0
Kepler-424 b,3.311864499,10.019,5482.0,1.038,1.0,2.0,2014.0,Transit,1
TOI-640 b,5.0037904,2.4,6460.0,2.082,1.0,1.0,2021.0,Transit,1
K2-352 d,14.871387,2.23,5791.0,0.95,1.0,3.0,2021.0,Transit,1
Kepler-1815 b,12.19138811,2.8,5516.0,0.967,1.0,1.0,2021.0,Transit,1
TOI-6054.02,12.574998029,2.864,6112.0,1.612,1.0,2.0,2024.0,Transit,1
Kepler-1454 b,47.0319479,1.7,5544.0,0.764,1.0,1.0,2016.0,Transit,1
Kepler-303 b,1.937032068,0.95,3944.0,0.51,1.0,2.0,2014.0,Transit,1
K2-285 c,7.138048,3.53,4975.0,0.787,1.0,4.0,2018.0,Transit,1
893.01,5.6148305,9.62058,9856.0,2.59,1.0,1.0,2016.0,Transit,0
4198.01,4.746318,12.2509,5648.0,1.09,1.0,1.0,2016.0,Transit,0
Kepler-39 b,21.0871953,2.4,6404.12,1.20976,1.0,1.0,2011.0,Transit,1
4441.01,4.3745757,18.8478934,7305.0,1.99827,1.0,1.0,2016.0,Transit,0
3493.01,8.159487,3.3709444,5860.0,1.2115099,1.0,1.0,2016.0,Transit,0
7134.01,3.5899561,18.0461,6224.0,2.87,1.0,1.0,2016.0,Transit,0
WASP-8 c,4323.0,2.4,5550.5,0.95,2.0,2.0,2013.0,Radial Velocity,1
3532.01,2.4563456,2.4,4908.5,0.95,1.0,1.0,2016.0,Transit,0
HD 4917 b,400.5,2.4,4802.0,5.01,1.0,1.0,2018.0,Radial Velocity,1
TOI-5076 b,23.4428912,3.02618,4794.4,0.85,2.0,1.0,2024.0,Transit,1
2716.01,7.5420435,9.55159,5949.0,1.07,1.0,1.0,2016.0,Transit,0
5438.01,2.5842514,7.50424,5860.5,1.51,1.0,1.0,2016.0,Transit,0
5086.01,2.9956366,13.1937,6135.5,1.4,1.0,1.0,2016.0,Transit,0
Kepler-265 b,6.84619236,1.67,5839.0,1.067,1.0,4.0,2014.0,Transit,1
Kepler-1775 b,85.6542476,3.56,5818.0,1.647,1.0,1.0,2021.0,Transit,1
HD 69830 c,31.56,2.4,5385.0,0.95,1.0,3.0,2006.0,Radial Velocity,1
2819.01,4.3905983,25.8544805,5796.0,1.96701,1.0,1.0,2016.0,Transit,0
Kepler-244 b,4.311779906,2.87,5565.0,0.802,1.0,3.0,2014.0,Transit,1
Kepler-18 c,7.641567589,4.91,5356.0,1.055,1.0,3.0,2011.0,Transit,1
2944.01,7.7925448,25.4471346,6307.0,1.44678,1.0,1.0,2016.0,Transit,0
6513.01,2.4214702,9.94252,3642.0,0.64,1.0,1.0,2016.0,Transit,0
4002.01,3.3378852,19.0038,6274.0,2.15,1.0,1.0,2016.0,Transit,0
K2-190 c,21.574023,1.09308317,5631.0,0.912206,1.0,2.0,2018.0,Transit,1
5923.01,4.0252588,13.4189,6059.0,1.4,1.0,1.0,2016.0,Transit,0
Kepler-313 b,14.9702081,1.91,5900.0,1.07,1.0,2.0,2014.0,Transit,1
Wolf 1069 b,15.564,2.4,3158.0,0.1813,1.0,1.0,2023.0,Radial Velocity,1
6983.01,31.1571613,2.6946338,6317.08,1.3783,1.0,1.0,2016.0,Transit,0
2863.01,1.1894812,9.44872,6550.0,1.5,1.0,1.0,2016.0,Transit,0
1404.02,14.431887,3.73311,6051.5,1.03,1.0,1.0,2016.0,Transit,0
tau Cet e,162.87,2.4,5550.5,0.95,1.0,4.0,2017.0,Radial Velocity,1
6790.01,6.1030299,16.3974,6057.0,1.41,1.0,1.0,2016.0,Transit,0
7287.01,3.9258703,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
2268.01,7.1566025,3.1263063,5910.35,1.13489,1.0,1.0,2016.0,Transit,0
91 Aqr b,181.4,2.4,4665.0,11.0,3.0,1.0,2013.0,Radial Velocity,1
Kepler-160 c,13.699138,3.6,5889.0,0.92,1.0,3.0,2014.0,Transit,1
GJ 2030 b,2.38129,2.4,5550.5,0.95,1.0,2.0,2022.0,Radial Velocity,1
3084.01,5.1057571,10.9206,5495.2,1.01,1.0,1.0,2016.0,Transit,0
K2-125 b,21.750264,2.18,3654.47,0.402049,1.0,1.0,2017.0,Transit,1
GJ 143 b,35.6134391,3.12194,4628.53,0.71,1.0,2.0,2019.0,Transit,1
XO-1 b,3.94150685,13.518054,5750.0,0.934,1.0,1.0,2006.0,Transit,1
736.02,0.9479945,1.1926392,2940.0,0.17143,1.0,1.0,2016.0,Transit,0
Kepler-1433 b,4.13592271,1.33,6164.0,1.045,1.0,1.0,2016.0,Transit,1
1203.01,25.5195307,2.9641461,5742.22,1.17321,1.0,1.0,2016.0,Transit,0
3052.01,2.3097953,12.6197,7300.0,2.01,1.0,1.0,2016.0,Transit,0
5171.01,15.7815791,11.7676797,5780.0,1.0,1.0,1.0,2016.0,Transit,0
Kepler-950 b,98.7179332,2.4,5776.0,1.50212,1.0,1.0,2016.0,Transit,1
2325.01,4.26991,8.95578,6580.0,1.62,1.0,1.0,2016.0,Transit,0
5314.01,2.5351022,12.5634,6143.0,1.05,1.0,1.0,2016.0,Transit,0
TOI-6324 b,0.2792211,1.05678,3358.0,0.3,1.0,1.0,2025.0,Transit,1
HAT-P-55 b,3.5852467,13.249038,5808.0,1.011,1.0,1.0,2015.0,Transit,1
TOI-6016 b,4.023687,13.67495645,6110.0,1.51,1.0,1.0,2024.0,Transit,1
2419.01,18.8812961,3.61081,5924.0,1.35,1.0,1.0,2016.0,Transit,0
6498.01,22.5095172,12.0156,4952.0,0.84,1.0,1.0,2016.0,Transit,0
818.01,3.118536,11.857124,5700.0,0.95,1.0,1.0,2016.0,Transit,0
1260.01,3.1274634,2.5802896,4225.0,0.693431,1.0,1.0,2016.0,Transit,0
5898.01,9.7884653,10.0684,5369.0,1.92,1.0,1.0,2016.0,Transit,0
1465.01,1.4200248,12.5242,4910.0,0.77,1.0,1.0,2016.0,Transit,0
Kepler-947 b,26.9644682703,2.4,5490.0,1.30237,1.0,1.0,2016.0,Transit,1
6791.01,18.8224069,12.5063,5661.0,1.1,1.0,1.0,2016.0,Transit,0
3969.01,3.8522402,2.4,5371.2,0.95,1.0,1.0,2016.0,Transit,0
Kepler-544 b,21.41624083,2.09,6156.0,1.18,1.0,1.0,2016.0,Transit,1
4973.01,7.9486299,9.54103,5742.0,0.93,1.0,1.0,2016.0,Transit,0
2887.01,4.9182798,17.0084738,7185.0,1.1499,1.0,1.0,2016.0,Transit,0
Kepler-50 c,9.37663713,2.4,6173.0,1.6202,1.0,2.0,2012.0,Transit,1
7290.01,3.776966,18.6742,6446.0,1.96,1.0,1.0,2016.0,Transit,0
4951.01,4.1042587,10.2079,5823.0,1.92,1.0,1.0,2016.0,Transit,0
Kepler-1867 b,9.88736112,0.67,5684.0,0.819,1.0,1.0,2021.0,Transit,1
Kepler-405 b,10.61369479,2.34,5817.0,0.87,1.0,2.0,2014.0,Transit,1
600.01,4.3652608,2.4,9156.5,0.95,1.0,1.0,2016.0,Transit,0
K2-384 e,9.71601,1.14,5550.5,0.257,1.0,5.0,2022.0,Transit,1
5043.01,3.8027513,14.5097,5061.0,0.86,1.0,1.0,2016.0,Transit,0
6705.01,8.4457042,21.1100738,6392.0,2.8927801,1.0,1.0,2016.0,Transit,0
2236.01,3.5315897,14.2116,6209.0,1.62,1.0,1.0,2016.0,Transit,0
4592.01,8.8849511,12.6838437,5160.0,0.977054,1.0,1.0,2016.0,Transit,0
Kepler-880 c,11.80619472,1.53,6915.0,1.448,1.0,2.0,2023.0,Transit,1
4574.01,0.768988,2.01326,3734.0,0.54,1.0,1.0,2016.0,Transit,0
6757.01,3.5193417,14.4544,5620.0,1.51,1.0,1.0,2016.0,Transit,0
K2-3 c,24.646582,1.69,3835.0,0.6,1.0,3.0,2015.0,Transit,1
K2-58 c,2.53712,1.71,5550.5,0.837,1.0,3.0,2016.0,Transit,1
Kepler-1962 b,7.99144696,2.4,5766.0,0.870793,1.0,1.0,2021.0,Transit,1
668.01,4.3787302,21.696241,6159.0,1.22606,1.0,1.0,2016.0,Transit,0
Kepler-974 b,4.19,1.39,5550.5,0.95,1.0,2.0,2016.0,Transit,1
6493.01,3.0667073,3.39378,3808.0,0.57,1.0,1.0,2016.0,Transit,0
TOI-1346 c,5.502558,2.23,5099.0,0.78,1.0,2.0,2025.0,Transit,1
TOI-2458 c,16.553,2.4,6005.0,1.31,1.0,2.0,2024.0,Radial Velocity,1
2267.02,2.0344366,0.901106,3022.0,0.242745,1.0,1.0,2016.0,Transit,0
1772.01,8.0542207,2.8337706,5583.1,0.995254,1.0,1.0,2016.0,Transit,0
K2-35 b,2.3996463,1.52,4326.0,0.67,1.0,2.0,2016.0,Transit,1
4847.01,7.0465721,2.4,4332.6,0.95,1.0,1.0,2016.0,Transit,0
HD 168863 b,14773.93272,2.4,5550.5,0.95,1.0,1.0,2022.0,Radial Velocity,1
3772.01,4.1689145,7.3156426,5119.0,0.874119,1.0,1.0,2016.0,Transit,0
3764.01,6.5718534,17.2374292,4773.0,1.89337,1.0,1.0,2016.0,Transit,0
8 UMi b,93.4,2.4,4847.0,10.3,1.0,1.0,2015.0,Radial Velocity,1
5529.01,8.8652886,4.2853969,5368.0,0.697439,1.0,1.0,2016.0,Transit,0
3588.01,3.7037478,14.1169,6688.0,2.2,1.0,1.0,2016.0,Transit,0
5807.01,14.2423724,2.12067,6815.9,1.65,1.0,1.0,2016.0,Transit,0
2569.01,13.1147744,9.79059,5496.1,1.54,1.0,1.0,2016.0,Transit,0
627.01,1.13889,22.4869,7852.8,2.79,1.0,1.0,2016.0,Transit,0
4755.01,22.7273078,19.0824,6243.0,1.98,1.0,1.0,2016.0,Transit,0
6862.01,8.2241876,11.9576,5669.2,1.31,1.0,1.0,2016.0,Transit,0
KIC 10068024 b,2.073549,2.4,6118.4,1.574,1.0,1.0,2021.0,Orbital Brightness Modulation,1
2358.01,1.1258127,13.1558,6423.0,1.24,1.0,1.0,2016.0,Transit,0
Kepler-1884 b,8.98826122,2.4,6031.0,1.26017,1.0,1.0,2021.0,Transit,1
2784.01,0.2573207,4.81101,5784.0,1.09,1.0,1.0,2016.0,Transit,0
4111.01,12.2788421,9.64521,5596.0,1.39,1.0,1.0,2016.0,Transit,0
Kepler-229 b,6.252964898,2.49,5014.0,0.76,1.0,3.0,2014.0,Transit,1
Kepler-124 d,30.9507608,1.32,5133.0,0.67,1.0,3.0,2014.0,Transit,1
6494.01,3.5327892,2.4,8706.0,0.95,1.0,1.0,2016.0,Transit,0
Kepler-177 b,36.8568008,3.32,5778.0,0.98,1.0,2.0,2013.0,Transit,1
4955.01,3.1409607,9.6232,4924.0,0.83,1.0,1.0,2016.0,Transit,0
1170.01,1.8296155,29.3616,7875.0,3.5,1.0,1.0,2016.0,Transit,0
Kepler-1548 b,124.82849705,2.4,5602.0,0.745817,1.0,1.0,2016.0,Transit,1
24 Sex c,883.0,2.4,5098.0,4.9,1.0,2.0,2010.0,Radial Velocity,1
1802.01,16.7961107,2.5066457,3859.0,0.582436,1.0,1.0,2016.0,Transit,0
NGTS-27 b,3.3704181,15.64773706,5700.0,1.77,1.0,1.0,2024.0,Transit,1
HD 131496 b,883.0,2.4,4927.0,4.3,1.0,1.0,2011.0,Radial Velocity,1
K2-348 c,12.550896,2.6,5220.0,0.828,1.0,2.0,2021.0,Transit,1
GJ 180 b,17.133,2.4,5550.5,0.95,1.0,3.0,2014.0,Radial Velocity,1
HD 37124 c,1942.0,2.4,5550.5,0.95,1.0,3.0,2002.0,Radial Velocity,1
1595.01,1.7498117,8.13315,6222.3,1.53,1.0,1.0,2016.0,Transit,0
HD 156279 b,131.05,2.4,5453.0,0.95,1.0,2.0,2011.0,Radial Velocity,1
594.01,13.9492617,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
1678.01,13.7058173,20.2141,8001.0,2.05,1.0,1.0,2016.0,Transit,0
1029.01,36.22214,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
TOI-1268 b,8.157728,8.37310858,5257.0,0.86,1.0,1.0,2022.0,Transit,1
K2-368 b,5.025831,1.72,4679.0,0.72,1.0,3.0,2022.0,Transit,1
7334.01,1.7085226,8.42033,6059.5,1.61,1.0,1.0,2016.0,Transit,0
HIP 97166 c,16.84,2.4,5198.0,0.836,1.0,2.0,2021.0,Radial Velocity,1
4887.01,5.1873583,12.2426,7868.0,1.96,1.0,1.0,2016.0,Transit,0
6100.01,1.2280156,3.2034237,5223.0,0.852493,1.0,1.0,2016.0,Transit,0
K2-187 b,0.77392,1.3,5484.0,0.92,1.0,4.0,2018.0,Transit,1
HD 47186 b,4.0845,2.4,5657.0,1.08,1.0,2.0,2008.0,Radial Velocity,1
809.01,183.458919,3.379417,5804.3,1.30725,1.0,1.0,2016.0,Transit,0
5659.01,6.2230846,16.4857,5845.3,1.44,1.0,1.0,2016.0,Transit,0
4661.01,8.8085782,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
1869.01,1.6024387,5.5640916,5435.9,1.39294,1.0,1.0,2016.0,Transit,0
3794.01,2.2019606,3.97533,6269.0,1.35,1.0,1.0,2016.0,Transit,0
6438.01,16.1268294,2.9287,4833.0,0.77,1.0,1.0,2016.0,Transit,0
1609.01,13.3118,2.67981,6011.0,0.98,1.0,1.0,2016.0,Transit,0
Kepler-1221 b,12.00096042,1.88,5194.0,0.82,1.0,1.0,2016.0,Transit,1
7062.01,10.5137924,3.1867,4942.0,0.77,1.0,1.0,2016.0,Transit,0
3502.01,3.4468018,9.8310336,7853.0,1.5443701,1.0,1.0,2016.0,Transit,0
3217.01,3.2136333,11.1273,6189.4,1.25,1.0,1.0,2016.0,Transit,0
5990.01,700.9622566,2.2203819,5626.0,1.00018,1.0,1.0,2016.0,Transit,0
GJ 649 b,598.3,2.4,3700.0,0.95,1.0,1.0,2009.0,Radial Velocity,1
7413.01,3.8037696,4.54584,3326.0,0.32,1.0,1.0,2016.0,Transit,0
Kepler-1529 b,5.33905686,1.94,5057.0,0.704,1.0,1.0,2016.0,Transit,1
HD 4760 b,434.0,2.4,4076.0,42.4,1.0,1.0,2021.0,Radial Velocity,1
140.01,2.2813432,12.7387194,6174.0,2.35511,1.0,1.0,2016.0,Transit,0
5827.01,5.0493049,15.7942,5821.0,1.76,1.0,1.0,2016.0,Transit,0
4541.01,1.1339769,2.4,5986.2,0.95,1.0,1.0,2016.0,Transit,0
Kepler-1109 b,37.6467384,1.77,5758.0,0.847,1.0,1.0,2016.0,Transit,1
TOI-4214 b,3.491383,11.154,5936.5,1.59,1.0,1.0,2025.0,Transit,1
7024.01,1.9639208,12.0421,3914.3,0.71,1.0,1.0,2016.0,Transit,0
3670.01,2.1947767,13.7928815,5601.5,1.05234,1.0,1.0,2016.0,Transit,0
6239.01,6.0749198,10.0564,5643.0,1.43,1.0,1.0,2016.0,Transit,0
3404.01,2.5087868,12.9918,6255.0,1.01,1.0,1.0,2016.0,Transit,0
416.01,7.0114,18.1417,6084.8,1.82,1.0,1.0,2016.0,Transit,0
203.01,51.94509,0.705818,3203.0,0.23,1.0,1.0,2016.0,Transit,0
3875.01,6.0835972,12.0351,5579.0,1.22,1.0,1.0,2016.0,Transit,0
Kepler-1235 b,4.16056658,2.4,5322.09,0.982569,1.0,1.0,2016.0,Transit,1
HATS-74 A b,1.73185606,11.56766808,3776.9,0.5758,2.0,1.0,2021.0,Transit,1
2485.01,11.2347982,12.196,6016.4,1.72,1.0,1.0,2016.0,Transit,0
WASP-53 b,3.3098443,12.038466,4953.0,0.798,1.0,2.0,2017.0,Transit,1
Kepler-432 c,406.2,2.4,4995.0,4.06,2.0,2.0,2015.0,Radial Velocity,1
5933.01,5.5901313,8.79073,4743.0,0.75,1.0,1.0,2016.0,Transit,0
Kepler-810 b,4.59731,1.55,5973.0,0.93,1.0,1.0,2016.0,Transit,1
HD 30856 b,912.0,2.4,4982.0,4.2,2.0,1.0,2011.0,Radial Velocity,1
K2-322 b,8.205,1.92,4141.0,0.602,1.0,1.0,2020.0,Transit,1
4597.01,4.6663795,13.2255,7712.0,1.57,1.0,1.0,2016.0,Transit,0
Kepler-758 d,20.4966197,2.01,6692.0,1.351,1.0,4.0,2016.0,Transit,1
Kepler-1057 b,14.088253292,2.4,6014.0,0.915006,1.0,1.0,2016.0,Transit,1
TOI-5174 b,12.21933924299,4.80454584,5643.77,1.09457,1.0,1.0,2022.0,Transit,1
1665.01,1.76406,12.3762,6481.7,2.03,1.0,1.0,2016.0,Transit,0
3584.01,2.7567478,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
K2-219 d,11.137278,2.57634456,5753.0,1.189232,1.0,3.0,2018.0,Transit,1
Kepler-1200 b,1.118547814,0.98,4496.0,0.658,1.0,1.0,2016.0,Transit,1
Kepler-1338 b,0.935115863,2.4,5809.0,1.31234,1.0,1.0,2016.0,Transit,1
Kepler-791 b,14.55403948,2.4,6306.47,1.33182,1.0,1.0,2016.0,Transit,1
461.01,10.9245478,1.9015018,4884.0,0.74413,1.0,1.0,2016.0,Transit,0
Kepler-1398 c,4.13827684,2.4,5998.2,1.32637,1.0,2.0,2016.0,Transit,1
Kepler-1749 b,14.53,1.52,5550.5,0.95,1.0,1.0,2021.0,Transit,1
3924.01,2.0474832,14.3474,6791.0,1.04,1.0,1.0,2016.0,Transit,0
561.01,10.778833,2.6584,5391.0,0.84,1.0,1.0,2016.0,Transit,0
3661.01,2.6480838,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
6798.01,22.3751134,12.8125,6477.7,1.47,1.0,1.0,2016.0,Transit,0
Kepler-1437 b,10.929736087,2.4,5535.0,0.95,1.0,1.0,2016.0,Transit,1
2341.01,0.87741,8.59148,3495.0,0.62,1.0,1.0,2016.0,Transit,0
HIP 8152 c,19.60562,2.52442508,5618.0,0.9603,1.0,2.0,2023.0,Transit,1
KOI-351 e,91.94069,2.25,6330.0,1.07,1.0,8.0,2013.0,Transit,1
3190.01,2.669856,16.192,7833.0,2.0,1.0,1.0,2016.0,Transit,0
Kepler-310 c,56.47542,3.38,5797.0,0.876,1.0,3.0,2014.0,Transit,1
Kepler-1851 b,12.02298773,18.49,5982.0,0.879,1.0,1.0,2021.0,Transit,1
1730.01,6.2262315,2.75524,3691.0,0.53,1.0,1.0,2016.0,Transit,0
4422.01,4.90826,15.7889,7995.0,1.83,1.0,1.0,2016.0,Transit,0
7299.01,2.7299474,9.63983,5289.0,0.95,1.0,1.0,2016.0,Transit,0
7435.01,4.6821297,10.7143,5565.5,2.0,1.0,1.0,2016.0,Transit,0
Kepler-348 b,7.05675289,1.33,6395.0,1.186,1.0,2.0,2014.0,Transit,1
HD 5278 b,14.33921442256,2.29632326,6295.7,1.13742,1.0,2.0,2021.0,Transit,1
Kepler-161 b,4.9213639,2.14,5076.0,0.799,1.0,2.0,2014.0,Transit,1
GJ 357 c,9.1247,2.4,3505.0,0.337,1.0,3.0,2019.0,Radial Velocity,1
758.01,13.2735511,19.0558857,6072.0,1.26126,1.0,1.0,2016.0,Transit,0
HD 43691 b,36.96,2.4,6200.0,0.95,3.0,1.0,2007.0,Radial Velocity,1
5744.01,5.7488832,2.08943,6009.0,1.54,1.0,1.0,2016.0,Transit,0
Kepler-85 b,8.3053749,2.12,5695.0,0.872,1.0,4.0,2012.0,Transit,1
5100.01,3.4532143,16.9569136,6028.0,1.3226399,1.0,1.0,2016.0,Transit,0
Kepler-780 b,0.677375164,0.89,5769.0,1.02,1.0,1.0,2016.0,Transit,1
Kepler-406 b,2.426300839,1.32,5697.0,0.973,1.0,2.0,2014.0,Transit,1
7451.01,3.9461778,11.8479,9225.0,2.32,1.0,1.0,2016.0,Transit,0
3553.01,1.9410635,11.8231228,6497.2,1.46336,1.0,1.0,2016.0,Transit,0
4497.01,3.6001959,16.1928,7172.0,1.75,1.0,1.0,2016.0,Transit,0
Kepler-288 c,19.305761357,2.4,5670.0,1.10538,1.0,3.0,2014.0,Transit,1
Kepler-367 c,53.5778376,1.36,4722.0,0.718,1.0,2.0,2014.0,Transit,1
Kepler-230 c,91.77221,2.13,5588.0,0.796,1.0,2.0,2014.0,Transit,1
183.01,3.4307565,29.7749124,6270.0,2.72192,1.0,1.0,2016.0,Transit,0
HD 180053 b,213.72,2.4,5131.0,4.06,1.0,1.0,2018.0,Radial Velocity,1
4457.01,3.2175184,10.5529773,5549.0,0.912927,1.0,1.0,2016.0,Transit,0
GJ 685 b,24.16,2.4,3816.0,0.54,1.0,1.0,2019.0,Radial Velocity,1
7319.01,2.5918359,15.5459,5891.0,2.08,1.0,1.0,2016.0,Transit,0
2329.01,6.5346715,10.7773,5424.0,1.33,1.0,1.0,2016.0,Transit,0
WASP-181 b,4.51949982,2.4,5839.0,0.965,1.0,1.0,2019.0,Transit,1
GJ 740 b,2.37756,2.4,3913.0,0.56,1.0,1.0,2021.0,Radial Velocity,1
TOI-5542 b,75.1247037,13.8062,5392.9,1.27,1.0,1.0,2022.0,Transit,1
3371.01,3.5071842,11.2416379,7462.0,1.85807,1.0,1.0,2016.0,Transit,0
Kepler-354 c,16.9347748,1.29,4634.0,0.7,1.0,3.0,2014.0,Transit,1
856.01,5.4014,16.7216,5179.9,4.34,1.0,1.0,2016.0,Transit,0
Kepler-49 c,10.91271752,2.4,4011.0,0.667253,1.0,4.0,2012.0,Transit,1
1253.01,4.6756655,4.03134,5779.0,1.45,1.0,1.0,2016.0,Transit,0
1234.01,2.2645386,5.1936764,3443.0,0.411471,1.0,1.0,2016.0,Transit,0
2770.01,4.5697688,17.1535,4976.0,1.7,1.0,1.0,2016.0,Transit,0
1377.01,1.99143,2.4,9458.2,0.95,1.0,1.0,2016.0,Transit,0
HAT-P-51 b,4.2180226,2.4,5449.0,1.041,1.0,1.0,2015.0,Transit,1
4503.01,710.6982018,2.0928405,5334.0,0.796254,1.0,1.0,2016.0,Transit,0
Kepler-1729 b,4.220965778,2.62,3837.0,0.517,1.0,1.0,2021.0,Transit,1
1269.02,9.2378703,2.22995,5591.0,0.85,1.0,1.0,2016.0,Transit,0
4662.01,4.7034187,2.58065,4481.0,0.69,1.0,1.0,2016.0,Transit,0
HD 176986 c,16.8191,2.4,4931.0,0.782,1.0,2.0,2017.0,Radial Velocity,1
353.01,1.2979921,39.1860336,4965.0,2.63993,1.0,1.0,2016.0,Transit,0
Kepler-483 b,30.229104,3.21,6346.0,1.47,1.0,1.0,2016.0,Transit,1
5661.01,2.8329023,11.996,5447.5,0.85,1.0,1.0,2016.0,Transit,0
HIP 109384 b,499.48,2.4,5180.0,0.95,1.0,1.0,2016.0,Radial Velocity,1
1138.01,0.64971,6.23181,9994.0,2.59,1.0,1.0,2016.0,Transit,0
